show_id,actor_id
s1972,12148
s1972,12149
s1972,810
s1972,11644
s1972,12150
s1972,1558
s1972,12151
s1972,12152
s1973,12153
s1973,12154
s1973,12155
s1973,12156
s1973,12157
s1973,4509
s1974,10762
s1974,10763
s1974,10764
s1974,10768
s1974,10767
s1974,12158
s1974,12159
s1974,10766
s1975,8690
s1975,12160
s1975,12161
s1975,12162
s1975,10608
s1975,12163
s1975,12164
s1975,6890
s1975,12165
s1975,12166
s1976,7419
s1976,6861
s1976,1515
s1976,12167
s1976,12168
s1976,785
s1976,2775
s1976,784
s1976,1438
s1976,9232
s1977,12169
s1977,12170
s1977,12171
s1977,12172
s1977,4509
s1977,12173
s1977,12174
s1977,12175
s1977,1636
s1978,12176
s1978,6671
s1978,3872
s1978,2893
s1978,811
s1978,12177
s1978,12178
s1978,12179
s1978,12033
s1978,12180
s1979,10738
s1979,10745
s1979,12181
s1979,12182
s1979,12183
s1979,5146
s1979,11966
s1980,7865
s1980,6333
s1981,6471
s1981,12184
s1981,12185
s1981,12186
s1981,6481
s1981,12187
s1981,12188
s1981,12189
s1982,12190
s1982,12191
s1982,12192
s1982,12193
s1982,12194
s1982,12195
s1982,8285
s1982,12196
s1983,12197
s1983,12198
s1983,12199
s1983,3873
s1983,12200
s1983,12201
s1983,12202
s1983,12203
s1984,6616
s1984,5113
s1984,12204
s1984,8211
s1984,432
s1984,440
s1984,456
s1984,12205
s1984,12206
s1984,12207
s1985,12208
s1986,12209
s1986,12210
s1986,12211
s1986,12212
s1986,12213
s1986,12214
s1986,12215
s1987,12197
s1987,12198
s1987,12199
s1987,3873
s1987,12200
s1987,12201
s1987,12202
s1987,12203
s1988,12216
s1988,12217
s1988,12218
s1988,12219
s1988,12220
s1988,12221
s1988,12222
s1988,12223
s1988,12224
s1988,12225
s1989,12226
s1989,12227
s1989,12228
s1989,12229
s1989,12230
s1989,12231
s1989,12232
s1989,12233
s1990,12234
s1990,12235
s1990,12236
s1990,12237
s1990,12238
s1990,12239
s1990,12240
s1990,12241
s1992,12242
s1992,12243
s1992,12244
s1992,12245
s1992,12246
s1992,3604
s1992,1776
s1992,12247
s1992,12248
s1992,12249
s1992,12250
s1993,12251
s1994,12252
s1994,12253
s1994,12254
s1994,12255
s1994,12256
s1994,12257
s1994,12258
s1994,12259
s1994,8756
s1994,12260
s1995,5721
s1996,11070
s1996,12261
s1996,12262
s1996,3126
s1996,6922
s1996,3922
s1996,11932
s1996,10510
s1996,11297
s1996,12263
s1997,6566
s1997,12264
s1997,1000
s1997,12265
s1997,12266
s1997,12267
s1997,9056
s1997,12268
s1997,12269
s1998,2569
s1998,12270
s1998,12271
s1998,12272
s1998,12273
s1998,632
s1998,12274
s1998,12275
s1998,12276
s1998,12277
s1999,1132
s1999,12278
s1999,12279
s1999,12280
s1999,12281
s1999,12282
s1999,12283
s1999,12284
s1999,12285
s1999,12286
s1999,12287
s1999,12288
s1999,12289
s1999,12290
s1999,12291
s1999,12292
s1999,12293
s2001,9443
s2002,7244
s2002,12294
s2002,2611
s2002,12295
s2002,12296
s2002,12297
s2002,12298
s2002,12299
s2002,12300
s2004,2365
s2004,356
s2004,4721
s2004,1207
s2004,12301
s2004,12302
s2004,12303
s2004,12304
s2004,2605
s2004,1793
s2004,6581
s2004,3118
s2004,654
s2005,12305
s2005,12306
s2005,7100
s2005,12307
s2005,12308
s2005,8949
s2005,5158
s2005,12309
s2005,12310
s2006,12311
s2006,7280
s2006,12312
s2006,583
s2006,12313
s2006,520
s2006,1832
s2006,12314
s2006,365
s2006,7373
s2007,12315
s2007,12316
s2007,12317
s2007,12318
s2008,12319
s2008,4577
s2008,12320
s2008,12321
s2008,12322
s2008,12323
s2008,12324
s2008,12325
s2008,12326
s2008,12327
s2008,140
s2008,12328
s2008,12329
s2008,12330
s2008,12331
s2008,11826
s2008,12332
s2008,12333
s2008,12334
s2008,12335
s2008,12336
s2008,12337
s2009,12338
s2009,12339
s2009,12340
s2009,4666
s2009,12341
s2009,12342
s2009,12343
s2009,12344
s2009,12345
s2009,12346
s2010,12347
s2010,12348
s2010,12349
s2010,12350
s2010,12351
s2011,4182
s2011,12352
s2011,9293
s2011,12353
s2011,12354
s2011,7331
s2011,11442
s2011,4184
s2011,12355
s2011,1296
s2011,12356
s2012,12357
s2012,6979
s2012,9911
s2012,12358
s2012,12359
s2012,12360
s2012,12361
s2012,12362
s2012,12363
s2013,7641
s2013,12364
s2013,12365
s2013,12366
s2013,12367
s2013,12368
s2013,12369
s2013,12370
s2013,12371
s2013,12372
s2013,10791
s2013,12373
s2014,12374
s2014,12375
s2014,12376
s2014,12377
s2014,12378
s2014,12379
s2014,12380
s2015,12381
s2016,5971
s2016,12382
s2016,12383
s2016,12384
s2016,12385
s2017,12386
s2017,12387
s2017,12388
s2017,5974
s2017,12382
s2017,12389
s2017,12390
s2017,12391
s2018,11652
s2018,12392
s2018,12383
s2018,12393
s2018,10636
s2018,12394
s2018,12395
s2018,12396
s2019,11652
s2019,12383
s2019,12392
s2019,12393
s2019,12395
s2019,12397
s2019,12041
s2019,10129
s2020,12398
s2020,12399
s2020,12400
s2020,12401
s2020,12402
s2020,12403
s2021,1635
s2021,12404
s2021,12405
s2022,12406
s2022,12407
s2022,12408
s2022,12409
s2022,12410
s2022,352
s2022,12411
s2022,4564
s2022,11624
s2022,1386
s2022,9856
s2023,12412
s2023,2615
s2023,12413
s2023,2539
s2023,12414
s2023,12415
s2023,12416
s2023,10743
s2023,12417
s2023,9883
s2023,12418
s2024,230
s2024,12419
s2024,12420
s2024,12391
s2024,12421
s2024,12422
s2024,12423
s2024,12424
s2024,12425
s2024,12426
s2025,12427
s2025,6696
s2025,12428
s2025,11769
s2025,12429
s2025,6689
s2025,6267
s2025,12430
s2025,12431
s2025,12432
s2026,12433
s2026,12434
s2026,12435
s2026,12436
s2026,12437
s2026,12438
s2027,12439
s2027,12398
s2027,12440
s2027,12441
s2027,12442
s2027,12443
s2027,12444
s2027,12445
s2027,12446
s2027,12390
s2028,12447
s2028,12448
s2028,7818
s2028,12449
s2028,12450
s2028,12451
s2028,12452
s2028,12453
s2029,12454
s2029,12455
s2029,12456
s2029,11541
s2029,8050
s2029,12457
s2029,12458
s2029,12459
s2030,10487
s2030,3698
s2030,2548
s2030,11194
s2030,12460
s2030,3347
s2030,12461
s2030,12462
s2030,4221
s2030,12463
s2030,12464
s2031,3872
s2031,12465
s2031,12466
s2031,6671
s2031,12467
s2031,12468
s2031,12469
s2031,12470
s2032,12471
s2032,12472
s2032,12473
s2032,12474
s2032,12475
s2032,12476
s2032,12477
s2032,12478
s2032,12479
s2035,12480
s2035,12481
s2035,12482
s2035,12483
s2035,12484
s2035,12485
s2035,2190
s2036,80
s2036,12486
s2036,12487
s2037,12488
s2037,8472
s2038,12489
s2038,12490
s2038,12491
s2038,12492
s2038,12493
s2038,12494
s2038,12495
s2038,12496
s2038,12497
s2038,12498
s2038,12499
s2038,12500
s2038,12501
s2040,7945
s2040,12502
s2040,12503
s2040,11808
s2040,12504
s2040,12505
s2040,12506
s2040,12507
s2040,12508
s2041,12509
s2041,12510
s2041,12511
s2041,12512
s2041,12513
s2041,12514
s2043,12515
s2043,12516
s2043,12517
s2043,4057
s2043,12518
s2043,12519
s2043,8373
s2043,12520
s2043,12521
s2044,952
s2044,12522
s2044,12523
s2044,12524
s2044,12525
s2044,12526
s2044,12527
s2044,12528
s2044,12529
s2045,1013
s2045,6323
s2045,12530
s2045,12531
s2045,2848
s2045,1618
s2045,12532
s2046,12533
s2046,2410
s2046,6794
s2046,12534
s2046,12535
s2047,5277
s2047,5278
s2047,5279
s2047,5280
s2047,5282
s2047,5281
s2047,5283
s2047,12536
s2047,12537
s2048,9407
s2048,10088
s2048,8124
s2048,10091
s2048,7564
s2049,7275
s2049,12538
s2049,3315
s2049,9035
s2049,3901
s2049,3316
s2049,12539
s2049,12540
s2049,12541
s2049,12542
s2050,6953
s2050,6054
s2050,10653
s2050,10321
s2050,12543
s2050,12544
s2050,12545
s2050,12546
s2050,12547
s2051,12548
s2052,3730
s2052,6193
s2052,9830
s2052,12549
s2052,12550
s2052,12551
s2052,12552
s2052,12553
s2052,12554
s2052,12555
s2052,12556
s2053,1465
s2053,5524
s2053,3962
s2053,12557
s2053,8787
s2053,12558
s2053,12559
s2053,12560
s2053,12561
s2053,12562
s2053,12563
s2054,12564
s2054,12565
s2054,12566
s2054,12567
s2056,12568
s2056,12569
s2056,8261
s2056,12570
s2056,10145
s2056,12571
s2056,12572
s2056,12573
s2056,12574
s2057,617
s2057,12575
s2057,11569
s2057,5259
s2057,1261
s2057,3966
s2057,10899
s2057,2429
s2057,12576
s2057,4175
s2057,11583
s2058,12577
s2059,12083
s2059,12578
s2059,3246
s2059,12579
s2059,3928
s2059,12580
s2059,12581
s2059,12582
s2059,12583
s2059,12584
s2060,2941
s2060,12084
s2060,12585
s2060,4339
s2061,10181
s2061,12586
s2061,12587
s2061,12588
s2061,12589
s2061,9594
s2061,12590
s2061,12591
s2061,12592
s2061,12593
s2062,893
s2062,1990
s2062,12594
s2062,12595
s2062,12596
s2062,12597
s2062,12598
s2062,12599
s2062,12600
s2062,12601
s2062,12602
s2063,3161
s2063,541
s2063,7015
s2063,1117
s2063,534
s2063,4469
s2063,12603
s2063,7016
s2063,4167
s2063,461
s2063,4527
s2063,454
s2063,1119
s2063,2434
s2063,7786
s2063,4524
s2063,457
s2063,455
s2063,7023
s2063,4941
s2063,9869
s2063,430
s2063,12604
s2064,12605
s2065,12606
s2065,12607
s2065,9158
s2065,12608
s2065,12609
s2065,12610
s2065,12611
s2065,12612
s2065,12613
s2065,12614
s2065,12615
s2065,12616
s2065,12617
s2065,12618
s2065,12619
s2065,12620
s2065,12621
s2065,12622
s2065,12623
s2065,12624
s2065,12625
s2065,12626
s2065,12627
s2065,5431
s2065,12628
s2065,12629
s2065,12630
s2065,12631
s2065,12632
s2065,5185
s2065,12633
s2066,12634
s2066,12635
s2066,12636
s2066,12637
s2066,12638
s2066,4885
s2066,12639
s2066,12640
s2066,12641
s2067,4887
s2067,4545
s2067,4472
s2067,11862
s2067,12642
s2067,9049
s2067,12643
s2067,12644
s2067,12645
s2067,2090
s2067,12646
s2068,12647
s2068,12648
s2068,5863
s2068,12649
s2068,1118
s2068,5860
s2069,9445
s2070,12650
s2070,1402
s2070,1401
s2070,12651
s2070,12652
s2070,12653
s2071,12654
s2071,12655
s2071,12656
s2071,12657
s2071,12658
s2071,12659
s2071,12660
s2071,12661
s2071,12662
s2071,12663
s2072,10563
s2072,203
s2072,6398
s2072,7434
s2072,10254
s2072,12664
s2072,10992
s2072,12665
s2073,12666
s2073,12667
s2073,12668
s2073,3950
s2073,55
s2073,12669
s2073,5160
s2073,12670
s2073,2312
s2073,12671
s2073,12672
s2074,1647
s2074,12673
s2074,12674
s2074,12675
s2074,12676
s2074,12677
s2074,4114
s2075,12678
s2075,12679
s2075,12680
s2076,12681
s2076,12682
s2076,12683
s2076,12684
s2076,12685
s2076,12686
s2076,12687
s2076,12688
s2076,12689
s2076,12690
s2077,5801
s2077,10666
s2077,10667
s2077,2922
s2077,10668
s2077,7564
s2077,12691
s2077,10669
s2078,12692
s2078,12693
s2078,12694
s2078,12695
s2078,12696
s2078,12697
s2078,12698
s2078,12699
s2078,12700
s2078,12701
s2079,2988
s2079,1896
s2079,2433
s2079,482
s2079,12702
s2079,12703
s2079,12704
s2079,12705
s2079,11860
s2079,2372
s2079,12706
s2079,12707
s2079,12708
s2080,1207
s2080,2365
s2080,4721
s2080,7329
s2080,12709
s2080,12303
s2080,12301
s2080,654
s2080,6581
s2080,2605
s2080,1793
s2080,1152
s2080,5079
s2080,12710
s2080,12711
s2080,12712
s2080,1211
s2081,12713
s2081,12714
s2081,683
s2081,657
s2082,2800
s2082,12715
s2082,12716
s2082,12717
s2082,12718
s2082,6914
s2082,7766
s2082,12719
s2083,12720
s2083,12721
s2083,8413
s2083,12722
s2083,192
s2083,12723
s2083,1834
s2083,12724
s2084,2340
s2084,12725
s2084,12726
s2084,12727
s2084,12728
s2084,12729
s2084,12730
s2084,12731
s2084,12732
s2084,12733
s2085,12734
s2085,12735
s2085,12736
s2085,6581
s2085,5650
s2085,12737
s2085,12738
s2085,12739
s2085,12740
s2087,12741
s2087,6023
s2087,12742
s2087,12743
s2087,12744
s2087,7007
s2087,12745
s2087,7425
s2088,12746
s2088,12747
s2088,12748
s2088,9914
s2088,1053
s2088,12749
s2088,12750
s2088,12751
s2089,8697
s2089,12752
s2089,12753
s2089,12754
s2089,12755
s2089,12756
s2089,2205
s2089,2201
s2090,12757
s2090,12758
s2090,12759
s2090,12760
s2090,12761
s2090,12762
s2090,12763
s2091,12764
s2091,12765
s2091,12766
s2091,12767
s2091,3666
s2091,12768
s2091,12769
s2091,12770
s2092,12771
s2092,12772
s2092,12773
s2092,12774
s2092,12775
s2092,12776
s2092,12777
s2093,12778
s2093,12779
s2093,12780
s2093,7439
s2093,9577
s2093,12781
s2094,12782
s2094,12783
s2094,12784
s2094,12785
s2094,2061
s2094,5232
s2094,12786
s2094,12787
s2094,12788
s2094,12789
s2094,12790
s2094,8305
s2094,12791
s2094,12792
s2094,12793
s2094,12794
s2094,12795
s2094,12796
s2094,12797
s2094,12798
s2094,12799
s2094,12800
s2094,12801
s2095,3928
s2095,12802
s2095,12803
s2095,12804
s2095,12805
s2095,12806
s2095,12807
s2095,12808
s2096,12083
s2096,12578
s2096,3246
s2096,3928
s2096,12580
s2096,12583
s2096,12581
s2096,12582
s2096,12579
s2096,12809
s2096,12810
s2096,12811
s2096,12812
s2096,12813
s2096,12814
s2096,12815
s2096,12816
s2096,12817
s2099,12818
s2099,12819
s2099,12820
s2099,12821
s2099,12822
s2099,12823
s2099,12824
s2099,12825
s2099,12826
s2099,12827
s2099,12828
s2100,12829
s2100,1149
s2100,12830
s2100,12831
s2100,12832
s2100,12833
s2100,12834
s2100,12835
s2101,7538
s2101,203
s2101,12836
s2101,2342
s2101,12837
s2101,12838
s2101,12839
s2101,12840
s2101,12841
s2101,12842
s2101,12843
s2103,12844
s2103,395
s2103,12845
s2103,12846
s2103,12847
s2103,12848
s2104,12679
s2104,12849
s2104,12850
s2104,12851
s2104,12852
s2104,12853
s2104,12854
s2104,12855
s2105,12856
s2105,12857
s2105,5218
s2105,12858
s2105,12859
s2105,12860
s2105,12861
s2105,12862
s2106,4108
s2106,12863
s2106,12864
s2106,12865
s2106,12866
s2106,3392
s2106,12867
s2106,12576
s2106,12868
s2106,12869
s2106,12870
s2106,3591
s2106,12871
s2107,12872
s2107,5031
s2108,12873
s2108,12874
s2108,12462
s2108,9065
s2108,10085
s2108,12875
s2108,12876
s2108,12877
s2108,9724
s2108,5982
s2109,12878
s2109,12879
s2109,12880
s2109,12881
s2109,12882
s2111,12883
s2111,12884
s2111,12144
s2111,2975
s2111,11911
s2111,1746
s2111,12885
s2111,12886
s2111,10555
s2111,12887
s2112,12888
s2112,10797
s2112,12889
s2112,12890
s2112,12891
s2112,12892
s2112,10522
s2112,12893
s2112,12894
s2115,5955
s2115,12895
s2115,546
s2115,306
s2115,12896
s2115,545
s2115,549
s2115,6437
s2115,12897
s2115,5957
s2115,544
s2115,542
s2116,2307
s2116,203
s2116,12898
s2116,5982
s2116,1233
s2116,12899
s2116,4103
s2116,12900
s2117,12901
s2117,587
s2117,6144
s2117,12902
s2117,12903
s2117,9041
s2117,12904
s2117,1825
s2118,12905
s2118,11560
s2118,4142
s2118,12906
s2118,7525
s2118,12907
s2118,4908
s2118,12908
s2118,4147
s2118,4914
s2119,7772
s2119,12909
s2119,1945
s2119,12910
s2119,12911
s2119,12912
s2119,12913
s2119,12914
s2121,925
s2121,6477
s2121,2603
s2121,978
s2121,4220
s2121,12085
s2121,11513
s2121,12915
s2121,12916
s2121,12917
s2122,2510
s2122,6673
s2122,2398
s2122,1930
s2122,12918
s2122,5980
s2122,12919
s2122,12356
s2122,1296
s2122,12920
s2122,9429
s2123,12921
s2123,12922
s2123,12923
s2123,12924
s2123,12925
s2123,12926
s2124,12927
s2124,7839
s2124,3269
s2124,12848
s2124,12928
s2124,1832
s2124,12929
s2124,12930
s2124,12931
s2124,12932
s2124,3319
s2124,12933
s2124,12934
s2124,12935
s2124,394
s2125,5185
s2125,12936
s2125,12937
s2125,12938
s2125,12939
s2125,12940
s2125,12941
s2125,12942
s2125,12943
s2125,9508
s2126,12944
s2126,12945
s2126,12946
s2126,12947
s2126,12948
s2126,12949
s2126,12950
s2126,12951
s2126,12952
s2126,12953
s2126,12954
s2126,12955
s2127,12956
s2127,9236
s2127,12957
s2127,12958
s2127,1520
s2127,12959
s2127,12960
s2127,6884
s2127,1460
s2127,12961
s2128,12962
s2128,12963
s2128,12964
s2128,12965
s2128,12966
s2128,12967
s2128,12968
s2128,12969
s2128,12970
s2128,8336
s2128,12971
s2130,8505
s2130,12972
s2130,12973
s2130,5212
s2130,12974
s2130,317
s2130,12975
s2130,6514
s2130,12976
s2130,12977
s2130,12978
s2131,12979
s2131,5089
s2131,587
s2131,385
s2131,12980
s2131,12981
s2131,6936
s2131,12542
s2131,12982
s2131,12983
s2131,12984
s2132,494
s2132,677
s2132,683
s2132,680
s2132,2457
s2132,685
s2132,682
s2132,684
s2132,679
s2133,2600
s2133,2440
s2133,12985
s2133,12986
s2133,2527
s2133,3006
s2133,12987
s2133,12988
s2133,12071
s2133,12989
s2134,12990
s2134,12991
s2134,12992
s2134,12993
s2134,9175
s2134,12994
s2134,12995
s2134,12996
s2134,12997
s2134,12998
s2134,12999
s2134,13000
s2134,1282
s2135,8788
s2135,8067
s2135,13001
s2135,13002
s2135,13003
s2135,13004
s2135,13005
s2135,13006
s2135,13007
s2135,8940
s2135,13008
s2135,13009
s2136,7777
s2136,13010
s2136,1891
s2136,211
s2136,763
s2136,6033
s2136,13011
s2136,13012
s2136,9460
s2137,1107
s2137,4943
s2137,1640
s2137,13013
s2137,13014
s2137,1892
s2137,4168
s2137,13015
s2137,13016
s2137,13017
s2137,13018
s2137,423
s2137,12206
s2138,13019
s2138,13020
s2138,1403
s2138,13021
s2138,13022
s2138,13023
s2138,13024
s2138,9562
s2139,7884
s2139,1862
s2139,13025
s2139,11058
s2139,13026
s2139,1357
s2139,13027
s2139,13028
s2139,13029
s2139,13030
s2140,13031
s2140,13032
s2140,13033
s2140,13034
s2140,13035
s2140,285
s2140,13036
s2140,13037
s2142,7282
s2142,809
s2142,13038
s2142,13039
s2142,7283
s2142,11670
s2143,13040
s2143,13041
s2143,13042
s2143,13043
s2143,11443
s2143,649
s2143,13044
s2143,9275
s2143,13045
s2143,13046
s2143,3386
s2144,202
s2145,84
s2145,1647
s2145,1648
s2145,10062
s2145,7255
s2145,651
s2145,7627
s2145,10065
s2145,10066
s2146,3753
s2146,3754
s2146,3755
s2146,3756
s2146,3757
s2146,3758
s2147,4221
s2147,4040
s2147,2496
s2147,8626
s2147,13047
s2147,13048
s2148,3454
s2148,3319
s2148,6217
s2148,1915
s2148,13049
s2148,5205
s2148,13050
s2148,3068
s2148,2996
s2148,13051
s2148,13052
s2149,13053
s2149,385
s2149,1491
s2149,13054
s2149,13055
s2149,395
s2149,13056
s2149,13057
s2149,13058
s2149,13059
s2149,13060
s2150,11931
s2150,8928
s2150,9084
s2150,13061
s2150,13062
s2150,13063
s2150,9307
s2150,13064
s2150,13065
s2151,13066
s2151,13067
s2151,13068
s2151,13069
s2151,13070
s2151,13071
s2151,13072
s2151,13073
s2151,13074
s2152,13075
s2152,13076
s2152,13077
s2152,13078
s2152,13079
s2152,9956
s2152,13080
s2152,13081
s2152,13082
s2152,13083
s2152,13084
s2152,13085
s2152,13086
s2152,10793
s2152,13087
s2152,13088
s2152,13089
s2152,13090
s2152,13091
s2154,13092
s2155,8516
s2156,11342
s2156,9568
s2156,9564
s2156,9565
s2156,9566
s2156,9567
s2156,11343
s2156,9569
s2156,9570
s2157,5547
s2158,3014
s2158,13093
s2158,2909
s2158,3001
s2158,3002
s2158,2818
s2158,1711
s2158,8870
s2158,13094
s2158,13095
s2160,13096
s2160,13097
s2160,57
s2160,2742
s2160,658
s2160,13098
s2161,13099
s2161,13100
s2161,13101
s2161,13102
s2161,13103
s2161,13104
s2161,13105
s2161,13106
s2161,13107
s2161,13108
s2161,13109
s2161,13110
s2161,13111
s2161,13112
s2161,7068
s2161,13113
s2161,13114
s2161,13115
s2161,505
s2161,13116
s2162,13117
s2163,13118
s2163,13119
s2163,13120
s2163,13121
s2163,13122
s2163,13123
s2163,13124
s2163,13125
s2164,13126
s2165,13127
s2165,3447
s2165,10877
s2165,13128
s2165,13129
s2165,13130
s2165,13131
s2165,13132
s2165,13133
s2165,13134
s2167,1815
s2167,1816
s2167,13135
s2167,1822
s2167,1820
s2167,1817
s2167,1818
s2167,1819
s2167,187
s2167,188
s2167,186
s2168,7772
s2168,9409
s2168,13136
s2168,13137
s2168,13138
s2168,13139
s2168,13140
s2168,13141
s2168,13142
s2168,1661
s2168,13143
s2169,13144
s2169,13145
s2169,13146
s2169,13147
s2170,9442
s2172,13148
s2172,5962
s2172,3867
s2172,658
s2172,7170
s2172,7155
s2172,2959
s2172,13149
s2173,58
s2173,13150
s2173,9440
s2173,4101
s2173,7564
s2173,4217
s2173,13151
s2173,9884
s2173,13152
s2174,1251
s2174,13153
s2174,13154
s2174,11923
s2174,13155
s2174,9335
s2174,13156
s2174,11927
s2175,13157
s2175,13158
s2175,13159
s2175,13160
s2175,13161
s2175,13162
s2175,13163
s2175,13164
s2176,2986
s2176,7015
s2176,2372
s2176,5374
s2176,1892
s2176,1640
s2176,13165
s2176,13166
s2176,13167
s2176,8486
s2176,13168
s2176,445
s2177,5070
s2177,5071
s2177,5072
s2177,5073
s2177,5074
s2177,5075
s2177,5076
s2177,5077
s2177,5078
s2177,4559
s2178,5634
s2178,3350
s2178,5637
s2178,3651
s2178,5635
s2178,5636
s2178,4453
s2178,5638
s2178,5639
s2178,5640
s2178,10095
s2178,5641
s2178,5642
s2179,2832
s2179,13169
s2179,13170
s2179,13164
s2179,9931
s2179,13171
s2179,13172
s2179,13173
s2179,13174
s2179,13175
s2179,13176
s2179,13177
s2179,13178
s2179,13179
s2179,13180
s2179,13181
s2179,13182
s2180,565
s2180,11843
s2180,13183
s2180,8392
s2180,9261
s2180,13184
s2180,13185
s2180,13186
s2181,1641
s2181,8486
s2181,2083
s2181,1111
s2181,12603
s2181,1645
s2181,13187
s2181,13188
s2181,532
s2181,5859
s2181,4948
s2181,482
s2181,13189
s2182,13190
s2182,13191
s2182,13192
s2182,13193
s2182,13194
s2182,13195
s2182,7703
s2182,13196
s2182,13197
s2182,13198
s2183,2104
s2184,13199
s2184,13200
s2184,13201
s2184,13202
s2184,13203
s2185,13204
s2185,13205
s2185,13206
s2185,13207
s2186,13208
s2186,13209
s2187,6889
s2187,1630
s2187,13210
s2187,3874
s2187,10641
s2187,13211
s2187,13212
s2187,12465
s2187,13213
s2187,13214
s2187,13215
s2187,13216
s2187,13217
s2187,10658
s2187,7675
s2188,13218
s2188,2104
s2188,13219
s2188,13220
s2189,10434
s2190,10435
s2190,10436
s2190,10434
s2192,13221
s2192,13222
s2192,13223
s2192,13224
s2192,13225
s2192,13226
s2192,13227
s2193,2712
s2193,2713
s2193,2714
s2193,2715
s2193,2716
s2193,2717
s2193,2718
s2193,2719
s2194,1414
s2194,13228
s2194,13229
s2194,13230
s2194,13231
s2194,13232
s2194,13233
s2194,13234
s2195,13235
s2195,13236
s2195,93
s2195,3552
s2195,13237
s2195,13238
s2195,13239
s2195,13240
s2195,13241
s2195,13242
s2195,13243
s2195,13244
s2195,13245
s2195,13246
s2195,13247
s2196,1827
s2196,13248
s2196,1832
s2196,3448
s2196,364
s2196,12844
s2196,11800
s2196,13249
s2196,13250
s2196,13251
s2196,366
s2197,13252
s2197,13253
s2197,13254
s2197,13255
s2197,13256
s2197,13257
s2197,13258
s2197,13259
s2198,10497
s2198,13260
s2198,13261
s2198,13262
s2198,13263
s2199,13264
s2199,13265
s2199,2730
s2199,13266
s2199,13267
s2199,10909
s2199,13268
s2199,13269
s2199,13270
s2202,13271
s2202,13272
s2202,13273
s2202,13274
s2202,13275
s2203,7338
s2203,13276
s2203,9651
s2203,13277
s2203,5959
s2203,3114
s2203,13278
s2203,13279
s2204,1208
s2204,1258
s2204,13280
s2204,13281
s2204,13282
s2204,7797
s2204,13283
s2204,13284
s2204,13285
s2204,13286
s2204,1300
s2205,13287
s2205,12022
s2205,12162
s2205,13288
s2205,13289
s2205,1636
s2205,13290
s2205,13291
s2206,13292
s2206,13293
s2206,13294
s2206,13295
s2206,13296
s2206,13297
s2206,13298
s2206,13299
s2206,6263
s2206,13300
s2207,11644
s2207,10008
s2207,13301
s2207,13302
s2207,13303
s2207,13304
s2207,11240
s2207,12041
s2208,13305
s2208,13306
s2208,10308
s2208,1180
s2208,9344
s2208,13045
s2208,13307
s2208,13308
s2208,2042
s2208,13309
s2208,3092
s2208,4327
s2208,945
s2208,13310
s2209,10501
s2209,10502
s2209,10503
s2209,10504
s2209,730
s2209,8503
s2209,10505
s2209,6111
s2209,1946
s2210,6219
s2210,13311
s2210,13312
s2210,711
s2210,3271
s2210,3068
s2210,13313
s2210,13314
s2210,13315
s2211,11073
s2211,2201
s2211,13316
s2211,13317
s2211,2199
s2211,8224
s2211,13318
s2211,13319
s2211,13320
s2211,13321
s2211,13322
s2211,13323
s2211,6571
s2211,752
s2211,13324
s2211,13325
s2212,2684
s2212,13326
s2212,13327
s2212,10665
s2212,13328
s2212,13329
s2212,13330
s2212,13331
s2213,13332
s2214,2022
s2214,2023
s2214,2024
s2214,2025
s2214,2026
s2214,2027
s2214,2028
s2216,609
s2216,13333
s2216,1410
s2216,13334
s2216,9400
s2216,13335
s2216,13336
s2216,1106
s2217,13337
s2217,13338
s2217,13339
s2217,13340
s2219,13341
s2219,13342
s2219,13343
s2219,13344
s2219,13345
s2219,13346
s2219,13347
s2219,13348
s2219,13349
s2219,13350
s2219,13351
s2219,13352
s2221,13353
s2221,13354
s2221,298
s2221,2340
s2221,13355
s2221,13356
s2221,13357
s2221,13358
s2221,13359
s2221,13360
s2222,512
s2224,13361
s2225,13362
s2225,9556
s2225,13363
s2225,13364
s2225,13365
s2225,13366
s2225,13367
s2225,13368
s2225,13369
s2225,13370
s2225,13371
s2225,13372
s2225,13373
s2227,13374
s2227,13375
s2228,13376
s2228,4127
s2228,13377
s2228,13378
s2228,5182
s2228,13379
s2228,13380
s2228,13381
s2228,13382
s2228,13383
s2228,13384
s2230,13385
s2230,13386
s2230,13387
s2230,13388
s2230,13389
s2230,13390
s2230,13391
s2230,13392
s2230,13393
s2230,13394
s2231,13395
s2231,13396
s2231,13397
s2231,13398
s2231,13399
s2231,13400
s2231,13401
s2231,13402
s2231,11108
s2231,13403
s2231,13404
s2231,13405
s2231,13406
s2232,2101
s2232,386
s2232,582
s2232,4877
s2232,5205
s2232,13407
s2232,3068
s2232,13408
s2232,3271
s2232,13409
s2233,1075
s2233,1073
s2233,13410
s2233,13411
s2233,13412
s2233,13413
s2234,13414
s2234,13415
s2234,13416
s2234,13417
s2234,13418
s2234,13419
s2234,13420
s2235,13421
s2235,13422
s2235,6216
s2235,1830
s2235,1915
s2235,707
s2235,13423
s2236,13424
s2236,13425
s2236,11505
s2236,13426
s2236,13427
s2236,9387
s2236,13428
s2236,3102
s2236,13429
s2236,13430
s2236,13431
s2236,2011
s2236,13432
s2236,5216
s2236,13433
s2236,13434
s2236,13435
s2239,13436
s2239,13437
s2240,2699
s2240,7276
s2240,364
s2240,13438
s2240,1491
s2240,13439
s2240,13440
s2240,5254
s2241,13441
s2241,5723
s2241,13442
s2241,8733
s2241,13443
s2241,13444
