show_id,director_id
s3032,1883
s3033,1884
s3037,1444
s3039,1885
s3042,514
s3044,1886
s3045,1887
s3047,1888
s3049,1595
s3052,1889
s3055,1890
s3058,1891
s3058,1892
s3059,1891
s3059,1893
s3060,1891
s3061,1088
s3061,147
s3061,1441
s3061,1442
s3062,471
s3063,1894
s3065,1617
s3068,1895
s3069,686
s3070,1896
s3071,1889
s3073,1897
s3074,1898
s3078,1899
s3079,1900
s3081,1901
s3082,1902
s3090,1903
s3091,1904
s3092,1905
s3094,1906
s3095,1907
s3097,1908
s3098,750
s3099,1909
s3099,1910
s3100,1911
s3101,514
s3102,1912
s3102,1913
s3103,571
s3105,1914
s3106,1915
s3108,1916
s3110,1917
s3111,1918
s3113,1638
s3114,1919
s3115,1920
s3116,1638
s3117,1921
s3119,1922
s3122,1923
s3124,1924
s3125,1925
s3125,1926
s3125,1927
s3125,1928
s3125,1929
s3125,1930
s3125,1931
s3125,1932
s3125,1933
s3125,1934
s3125,1935
s3126,1354
s3127,1936
s3131,1480
s3132,1937
s3133,1442
s3134,1937
s3135,1937
s3136,1938
s3137,672
s3138,1939
s3139,774
s3140,1940
s3141,1941
s3142,1942
s3143,1937
s3144,1442
s3145,1466
s3146,1943
s3148,1940
s3150,1442
s3151,1944
s3152,421
s3153,36
s3154,1638
s3155,1945
s3156,1946
s3157,421
s3158,1947
s3159,1948
s3160,1538
s3161,1949
s3162,1950
s3163,1951
s3164,1952
s3165,1953
s3167,734
s3168,1371
s3170,1954
s3171,1955
s3172,1956
s3175,1957
s3176,1958
s3176,1959
s3179,1638
s3180,1638
s3181,1960
s3187,1961
s3189,1962
s3190,1963
s3191,1964
s3192,1965
s3194,1966
s3195,1967
s3196,1968
s3198,1969
s3199,1970
s3201,1971
s3202,1972
s3203,1973
s3203,1974
s3204,1975
s3206,858
s3206,1976
s3207,1977
s3208,1978
s3210,182
s3211,1979
s3212,1980
s3214,1981
s3215,1982
s3216,1983
s3218,1413
s3219,1095
s3224,1984
s3225,1985
s3226,51
s3227,1986
s3227,1987
s3228,894
s3229,1621
s3230,532
s3234,1988
s3235,1989
s3235,1990
s3236,518
s3238,1991
s3240,1939
s3245,1840
s3245,1841
s3249,1992
s3251,1993
s3252,1994
s3254,1995
s3255,1996
s3257,1997
s3260,1998
s3261,1999
s3262,893
s3263,2000
s3265,2001
s3266,2002
s3267,2003
s3268,2004
s3269,2005
s3269,2006
s3273,2007
s3274,2008
s3279,2009
s3281,2010
s3286,2011
s3290,2012
s3291,1017
s3293,2013
s3297,2014
s3298,2015
s3300,2016
s3301,2017
s3303,2018
s3304,1617
s3306,2019
s3308,2020
s3309,2021
s3310,1095
s3312,2022
s3313,2023
s3316,1372
s3318,1372
s3319,2024
s3320,2025
s3320,2026
s3321,74
s3322,2027
s3323,191
s3324,2028
s3325,2029
s3327,2030
s3330,2031
s3332,2032
s3333,2033
s3335,1704
s3336,2034
s3336,2035
s3338,372
s3339,2036
s3344,2037
s3347,444
s3348,2038
s3349,2039
s3350,2040
s3354,2041
s3354,2042
s3355,2043
s3357,2044
s3359,2045
s3360,2046
s3363,1071
s3366,2040
s3367,2047
s3372,647
s3373,2048
s3375,2049
s3377,2050
s3380,2051
s3381,2052
s3384,2053
s3385,2054
s3385,2055
s3387,2056
s3388,2057
s3389,2058
s3390,1173
s3391,51
s3392,2059
s3393,196
s3399,2060
s3400,1920
s3403,595
s3406,2061
s3408,2062
s3409,2063
s3410,2064
s3412,1143
s3413,2065
s3414,2066
s3418,2067
s3419,2068
s3420,336
s3422,2060
s3423,2069
s3424,2070
s3425,2071
s3426,2072
s3426,2073
s3428,649
s3429,2074
s3430,156
s3432,2075
s3433,1634
s3435,2076
s3437,2077
s3439,2078
s3440,2079
s3442,1663
s3444,984
s3447,2080
s3449,2081
s3451,2082
s3452,2083
s3457,2084
s3457,532
s3460,2085
s3461,2086
s3462,2087
s3466,2088
s3469,2089
s3472,2090
s3473,2091
s3473,2092
s3476,2093
s3476,2094
s3477,1954
s3478,2095
s3479,1278
s3480,2096
s3481,2096
s3483,2097
s3485,2098
s3486,2099
s3486,2100
s3486,2101
s3486,752
s3486,2102
s3486,2103
s3486,2104
s3486,2105
s3486,2106
s3486,2107
s3487,2108
s3488,2109
s3491,2110
s3493,860
s3494,860
s3495,2111
s3496,789
s3497,2112
s3498,2113
s3499,2114
s3501,2115
s3504,2116
s3507,2117
s3507,2118
s3508,659
s3510,2119
s3512,1334
s3513,791
s3514,321
s3515,887
s3517,860
s3518,2120
s3519,2121
s3521,656
s3523,2122
s3524,2123
s3529,827
s3530,2124
s3531,2125
s3532,2126
s3533,2127
s3534,653
s3537,2128
s3538,2129
s3539,2130
s3542,2131
s3543,2130
s3543,2132
s3545,1064
s3546,1550
s3548,2133
s3548,2134
s3549,774
s3550,2135
s3555,2136
s3556,627
s3557,2137
s3558,2138
s3560,2139
s3561,2140
s3564,2141
s3565,2142
s3566,2143
s3567,2144
s3568,1113
s3568,1114
s3569,2145
s3570,2145
s3571,2145
s3573,1014
s3575,2146
s3583,2147
s3584,482
s3587,2148
s3590,982
s3590,1088
s3591,2149
s3591,2150
s3591,1116
s3591,2151
s3591,2152
s3591,2153
s3591,2154
s3592,1674
s3594,2155
s3595,2156
s3596,2157
s3597,2158
s3600,2159
s3603,2160
s3604,2161
s3604,2162
s3606,2163
s3614,2164
s3615,2164
s3617,2165
s3618,2166
s3619,573
s3620,1949
s3621,1855
s3622,220
s3623,1615
s3624,2167
s3626,2168
s3627,1850
s3629,2169
s3631,2170
s3632,2171
s3635,2172
s3636,1588
s3638,2173
s3639,1965
s3640,2174
s3642,93
s3644,2175
s3644,2176
s3646,2177
s3647,1685
s3647,2178
s3648,2179
s3649,2180
s3650,2181
s3650,2182
s3651,2183
s3653,2184
s3654,2185
s3658,1415
s3659,2186
s3662,2187
s3663,2188
s3669,2189
s3671,2190
s3673,57
s3676,2191
s3677,2192
s3679,2193
s3680,2194
s3682,2195
s3682,2196
s3682,2197
s3684,887
s3694,1961
s3698,2198
s3699,2199
s3700,2200
s3702,2201
s3704,2202
s3707,2203
s3710,240
s3712,497
s3712,277
s3714,2165
s3715,2204
s3716,2205
s3718,1334
s3718,2206
s3719,2207
s3719,2207
s3720,2208
s3720,2209
s3720,2210
s3721,2211
s3729,2211
s3729,2212
s3730,2213
s3730,2214
s3731,2215
s3732,1690
s3733,2130
s3734,1685
s3735,2216
s3736,2217
s3739,2218
s3739,2219
s3740,2220
s3741,2221
s3744,2222
s3748,11
s3754,2223
s3757,2224
s3758,2225
s3759,1855
s3760,894
s3762,2226
s3764,2227
s3765,2228
s3766,270
s3767,2229
s3768,2230
s3769,2231
s3772,97
s3773,2232
s3774,2007
s3776,2233
s3777,1588
s3778,2234
s3778,2235
s3782,2236
s3784,2237
s3786,447
s3787,2238
s3789,137
s3791,2239
s3792,2240
s3794,2241
s3796,1613
s3798,2242
s3799,375
s3801,2243
s3803,2244
s3803,2245
s3804,2246
s3805,440
s3806,1961
s3809,2247
s3810,2198
s3811,2198
s3812,2198
s3814,2248
s3815,2249
s3816,2250
s3817,2251
s3819,2252
s3820,2253
s3821,2254
s3823,2255
s3826,2256
s3829,2257
s3830,1372
s3831,2258
s3833,2259
s3834,2260
s3835,2261
s3837,2118
s3842,824
s3843,2262
s3858,2263
s3858,2264
s3859,2265
s3860,2266
s3861,2267
s3863,2268
s3864,473
s3866,2269
s3867,2270
s3869,2271
s3870,37
s3872,2272
s3873,2273
s3874,2274
s3875,2275
s3876,2276
s3878,1588
s3886,2277
s3889,774
s3890,595
s3891,2278
s3892,2279
s3894,274
s3895,2280
s3896,2281
s3897,2282
s3900,2283
s3904,2284
s3905,2285
s3906,2286
s3907,2287
s3908,2288
s3909,2289
s3911,77
s3912,2290
s3913,2157
s3914,1222
s3915,2165
s3916,2291
s3917,2292
s3918,2293
s3919,2294
s3920,1246
s3922,2136
s3923,2295
s3924,2295
s3927,2296
s3929,2297
s3929,2298
s3929,2299
s3929,2300
s3930,774
s3931,2301
s3933,20
s3934,203
s3936,2302
s3940,203
s3946,2303
s3948,774
s3949,2225
s3949,2304
s3951,2305
s3952,2306
s3953,1095
s3955,2307
s3956,2308
s3958,2309
s3960,2310
s3961,2311
s3963,2312
s3964,2313
s3967,2314
s3968,2315
s3973,2316
s3974,754
s3975,1663
s3976,2317
s3978,2318
s3979,2319
s3979,2320
s3983,635
s3984,2321
s3986,953
s3991,2322
s3992,2323
s3993,1048
s3994,2324
s3995,1032
s3996,858
s3998,2325
s3998,2326
s4000,2327
s4001,2328
s4003,2329
s4004,2330
s4005,2250
s4006,2331
s4008,791
s4009,471
s4009,2332
s4010,791
s4011,471
s4012,2333
s4014,1226
s4018,2324
s4019,2334
s4020,2323
s4021,1032
s4022,986
s4025,2335
s4026,2336
s4032,2337
s4032,2338
s4034,2339
s4035,2340
s4037,2341
s4038,1589
s4039,2322
s4040,2334
s4041,458
s4042,2342
s4046,2343
s4047,573
s4048,1124
s4049,2344
s4050,2345
s4051,2346
s4052,2347
s4053,1735
s4054,2348
s4059,2349
s4060,2350
s4061,2351
s4062,20
s4063,2352
s4065,2353
s4065,2354
s4066,139
s4067,2355
s4068,2356
s4069,986
s4070,2322
s4071,573
s4072,573
s4073,2357
s4074,986
s4075,986
s4076,986
s4077,986
s4078,1168
s4079,2334
s4081,2358
s4082,2359
s4083,2360
s4084,1663
s4086,2361
s4087,2362
s4088,2363
s4089,2364
s4092,2365
s4093,2366
s4094,2367
s4095,2368
s4096,2369
s4097,2370
s4098,2371
s4099,2372
s4100,2373
s4101,2374
s4102,2375
s4103,1222
s4104,1247
s4105,2376
s4107,2377
s4108,26
s4109,2378
s4111,2379
s4111,2380
s4113,2381
s4114,2382
s4116,1673
s4118,2383
s4121,2064
s4122,2384
s4124,2385
s4125,2386
s4129,1563
s4134,2387
s4135,2388
s4136,2389
s4136,2390
s4136,2391
s4136,2392
s4137,238
s4137,237
s4139,2393
s4140,2394
s4147,2395
s4148,2396
s4149,111
s4151,2397
s4152,1966
s4153,2398
s4154,791
s4155,2399
s4156,2400
s4157,2401
s4158,2402
s4159,2403
s4160,754
s4161,2404
s4162,754
s4162,2405
s4165,2406
s4166,2407
s4166,2408
s4170,2409
s4174,2410
s4174,2411
s4175,2412
s4177,795
s4178,2413
s4181,2414
s4182,1153
s4183,597
s4186,2415
s4187,2416
s4189,205
s4191,2417
s4192,2418
s4193,2419
s4194,2420
s4195,2225
s4196,2225
s4198,2421
s4199,1168
s4204,2422
s4205,2423
s4206,2424
s4209,2425
s4209,2426
s4210,2427
s4211,2428
s4212,2429
s4213,2430
s4214,2431
s4215,2432
s4218,2433
s4218,2434
s4220,2435
s4222,2436
s4223,2177
s4224,1789
s4225,2437
s4226,2438
s4229,2439
s4230,2439
s4232,2440
s4233,2440
s4234,2441
s4234,2442
s4235,2443
s4237,2444
s4238,2445
s4239,2445
s4240,2445
s4243,995
s4244,2446
s4245,2447
s4247,2448
s4248,2448
s4249,2177
s4250,2449
s4253,2450
s4256,2451
s4259,2452
s4260,2453
s4263,2454
s4268,2455
s4269,2456
s4276,2457
s4278,2458
s4279,2459
s4281,2460
s4282,2461
s4283,2462
s4284,2463
s4285,391
s4285,2464
s4286,2465
s4287,1901
s4288,2466
s4290,2467
s4290,2468
s4292,2469
s4293,2470
s4294,2471
s4295,2472
s4296,2473
s4298,2474
s4300,2448
s4302,2448
s4303,2475
s4304,2476
s4307,2477
s4314,2478
s4314,2479
s4315,1588
s4316,2480
s4318,2481
s4319,2482
s4320,2483
s4322,2484
s4323,2279
s4324,2084
s4325,2485
s4326,1278
s4329,2486
s4330,2487
s4331,2488
s4332,2489
s4333,2490
s4334,2491
s4335,2492
s4336,2493
s4337,2494
s4338,2491
s4339,2491
s4340,2495
s4342,2496
s4342,2497
s4343,2498
s4344,2487
s4346,2499
s4347,2500
s4349,2501
s4350,2502
s4352,1960
s4353,1055
s4355,2503
s4355,2504
s4356,2505
s4358,2506
s4359,2293
s4361,2507
s4362,2508
s4365,2509
s4365,2510
s4370,2511
s4371,2512
s4374,2513
s4375,2225
s4376,2514
s4378,2515
s4379,2068
s4383,2516
s4384,2517
s4386,1672
s4386,1671
s4389,2518
s4391,1099
s4392,2519
s4393,2520
s4394,2521
s4395,2522
s4395,2523
s4396,2524
s4397,1117
s4397,1118
s4398,2525
s4399,2526
s4402,2527
s4403,2528
s4405,2529
s4412,2530
s4415,2531
s4417,2532
s4418,2533
s4419,2534
s4420,2535
s4421,2536
s4422,2537
s4423,2538
s4424,2538
s4425,2539
s4426,2540
s4427,143
s4428,1201
s4429,1099
s4430,200
s4430,2541
s4432,2542
s4433,1452
s4434,2543
s4435,2544
s4436,2545
s4438,2546
s4439,2537
s4440,2547
s4441,149
s4442,2548
s4443,2549
s4444,2550
s4445,2551
s4446,1943
s4447,2552
s4448,2553
s4449,2554
s4450,143
s4451,1949
s4452,1446
s4453,2555
s4454,2537
s4455,147
s4456,1264
s4457,2556
s4458,939
s4459,2557
s4460,2558
s4461,2559
s4463,2560
s4464,2561
s4465,1093
s4467,676
s4468,2562
s4469,2406
s4471,1407
s4472,2563
s4473,2564
s4474,2565
s4476,2566
s4478,2567
s4481,2157
s4482,2568
s4483,181
s4485,514
s4487,2569
s4487,2570
s4491,277
s4493,1508
s4494,2571
s4497,2572
s4500,2573
s4501,2520
s4503,2574
s4506,2575
s4507,2576
s4508,741
s4510,2577
s4511,2578
s4513,2579
s4514,2580
s4515,2581
s4516,2582
s4517,1165
s4520,73
s4523,613
s4525,2583
s4525,2584
s4526,2139
s4527,2585
s4529,2586
s4533,2587
s4534,2588
s4538,2589
s4539,2590
s4540,514
s4541,2591
s4541,2592
s4542,2593
s4544,2594
s4545,2591
s4546,2594
s4548,2595
s4548,2596
s4549,2597
s4549,2598
s4553,2434
s4555,2596
s4556,2599
s4557,2600
s4558,1099
s4559,268
s4560,2601
s4561,2602
s4562,2239
s4563,1088
s4564,2603
s4565,2604
s4566,1711
s4567,2605
s4568,2546
s4569,2606
s4570,2607
s4572,143
s4573,2608
s4574,675
s4575,2609
s4576,2610
s4577,2608
s4578,2005
s4579,2611
s4580,2612
s4581,1719
s4582,1262
s4583,2613
s4584,2614
s4585,2495
s4586,2546
s4587,1629
s4588,2615
s4589,2616
s4590,2617
s4591,2617
s4592,2618
s4593,2574
s4594,2619
s4595,1966
s4596,2620
s4597,2621
s4598,2622
s4599,2623
s4600,2624
s4601,1457
s4601,1456
s4602,1456
s4602,1457
s4603,2625
s4604,2626
s4606,2627
s4607,2452
s4608,2552
s4610,2628
s4611,982
s4612,2601
s4613,2629
s4614,2630
s4615,2631
s4616,2632
s4617,2633
s4618,2634
s4619,2635
s4620,2636
s4621,2637
s4625,2225
s4626,2638
s4626,2189
s4627,2639
s4631,2640
s4631,2641
s4642,2642
s4643,2643
s4647,2644
s4650,2645
s4654,2646
s4657,2647
s4657,2648
s4658,2649
s4660,2650
s4661,741
s4662,1334
s4665,2651
s4666,1145
s4667,2652
s4668,2653
s4669,2654
s4670,2655
s4672,2656
s4676,1107
s4680,2657
s4681,2378
s4682,2345
s4684,2658
s4685,2659
s4686,2660
s4687,2661
s4688,2662
s4689,1675
s4691,24
s4692,2663
s4693,2664
s4694,2665
s4695,2666
s4698,2667
s4699,2668
s4700,2669
s4701,982
s4702,2670
s4706,2671
s4707,2672
s4708,194
s4709,1553
s4713,2673
s4714,2674
s4715,2675
s4716,2676
s4716,2677
s4716,2678
s4719,2679
s4720,2610
s4721,1459
s4721,2680
s4722,2548
s4723,1943
s4724,2681
s4725,2682
s4726,2610
s4727,1248
s4728,1708
s4729,1628
s4730,2683
s4731,675
s4732,939
s4733,2239
s4734,2684
s4735,1248
s4736,2685
s4737,1250
s4738,2610
s4740,2686
s4740,2687
s4741,2688
s4746,2689
s4747,2689
s4749,2690
s4750,2691
s4750,2692
s4752,2693
s4754,2694
s4756,1977
s4757,1997
s4758,1768
s4761,2695
s4766,1953
s4769,654
s4770,2425
s4770,2426
s4771,275
s4774,1916
s4775,1434
s4776,2696
s4780,2697
s4782,2691
s4782,2692
s4783,2698
s4784,2699
s4785,2700
s4786,2559
s4787,2701
s4788,2701
s4789,1588
s4790,2702
s4791,2703
s4792,543
s4792,2012
s4793,2612
s4794,2704
s4795,810
s4796,2519
s4797,2705
s4798,1602
s4800,2706
s4801,1448
s4802,2485
s4802,2707
s4803,2708
s4804,1685
s4806,2709
s4807,2710
s4809,2691
s4809,2692
s4811,2711
s4812,714
s4813,2712
s4815,1855
s4817,2713
s4818,2714
s4820,2715
s4823,2716
s4824,1555
s4824,2717
s4826,1442
s4826,1441
s4826,1088
s4826,147
s4827,2718
s4828,2719
s4828,2720
s4829,1601
s4830,2721
s4831,2722
s4834,2723
s4835,2724
s4836,2287
s4840,2725
s4841,2726
s4843,405
s4844,2727
s4848,2728
s4850,2691
s4850,2692
s4851,2729
s4852,1588
s4855,2464
s4856,779
s4859,2730
s4860,2731
s4861,1460
s4862,2732
s4864,1685
s4865,2733
s4865,2734
s4867,2691
s4867,2692
s4868,2735
s4868,2736
s4869,191
s4871,2737
s4872,2738
s4873,2739
s4874,2513
s4876,2740
s4877,2741
s4878,2742
s4878,2743
s4879,2744
s4881,2745
s4882,2746
s4883,2747
s4884,774
s4885,2748
s4886,2749
s4887,2750
s4888,2751
s4888,2752
s4889,2753
s4890,2754
s4891,1580
s4892,1099
s4894,2755
s4898,2756
s4898,2757
s4900,200
s4902,2758
s4903,2759
s4905,2760
s4906,2761
s4907,2762
s4908,2763
s4910,2764
s4912,180
s4913,2765
s4916,2766
s4917,2767
s4917,2768
s4918,2769
s4918,2770
s4918,2771
s4919,2772
s4920,2773
s4921,2774
s4922,486
s4923,2775
s4923,2776
s4924,2777
s4928,790
s4929,2778
s4930,2779
s4932,2780
s4933,2781
s4935,2782
s4936,2783
s4937,2784
s4938,2785
s4939,1663
s4940,2786
s4941,2691
s4941,2692
s4944,2787
s4945,2788
s4946,2789
s4948,2790
s4949,200
s4951,1663
s4953,2791
s4954,2792
s4955,2791
s4956,2793
s4957,2612
s4959,2794
s4960,2795
s4961,2796
s4963,2691
s4963,2692
s4964,2797
s4966,2661
s4967,2661
s4969,2798
s4970,1965
s4971,2223
s4972,2799
s4973,2800
s4975,2801
s4976,2802
s4978,2803
s4980,2804
s4982,2805
s4983,2806
s4984,2807
s4987,2808
s4988,2809
s4990,2810
s4991,2811
s4992,2812
s4994,2813
s4996,2814
s4997,1392
s4997,2815
s4999,471
s5000,2816
s5002,2691
s5002,2692
s5003,2691
s5003,2692
s5004,2817
s5007,2818
s5008,175
s5009,175
s5010,146
s5011,914
s5012,2819
s5013,2820
s5014,2821
s5015,675
s5016,1566
s5016,1567
s5016,1568
s5017,1566
s5017,1567
s5017,1568
s5018,1566
s5018,1567
s5018,1568
s5019,2661
s5020,2661
s5021,2822
s5022,175
s5023,2823
s5025,1588
s5026,1878
s5029,2824
s5032,2825
s5034,2826
s5035,2827
s5038,2828
s5040,543
s5041,2829
s5042,2830
s5042,2831
s5043,2832
s5044,2833
s5045,2834
s5046,1949
s5048,2835
s5050,1516
s5051,2836
s5052,2837
s5054,173
s5055,2838
s5056,2839
s5057,2840
s5059,2841
s5059,2842
s5060,2843
s5061,1516
s5063,2691
s5063,2692
s5065,2844
s5067,2691
s5067,2692
s5068,2845
s5069,2846
s5069,2847
s5072,1516
s5073,2848
s5074,2849
s5074,2850
s5075,2851
s5077,2691
s5077,2692
s5078,2425
s5078,2426
s5080,2852
s5080,2853
s5081,2854
s5082,2855
s5084,2856
s5085,2857
s5086,2858
s5087,1685
s5089,2859
s5092,3
s5093,1751
s5094,2860
s5095,2861
s5097,2862
s5101,2139
s5102,2863
s5103,2864
s5105,2865
s5107,1046
s5108,2866
s5109,2177
s5111,2867
s5112,2868
s5114,565
s5115,2869
s5116,2870
s5116,1099
s5117,2871
s5118,2781
s5122,372
s5123,2872
s5124,2873
s5125,2874
s5128,1588
s5130,1104
s5131,2853
s5132,2852
s5132,2853
s5133,2875
s5134,2876
s5135,2177
s5136,1248
s5137,2877
s5138,2878
s5138,2879
s5143,2880
s5144,2881
s5144,2882
s5145,2883
s5147,1518
s5149,2884
s5149,2885
s5152,2886
s5153,2887
s5154,2888
s5157,565
s5159,538
s5159,2889
s5161,2890
s5162,789
s5163,2891
s5164,740
s5165,795
s5168,1803
s5172,1588
s5173,2892
s5175,2893
s5177,2691
s5177,2692
s5178,2374
s5180,2894
s5182,2895
s5183,2896
s5184,1250
s5185,2897
s5187,2898
s5188,2899
s5189,2900
s5189,2337
s5190,2901
s5191,2902
s5197,2903
s5198,2904
s5199,2905
s5200,2513
s5202,2906
s5203,2907
s5204,274
s5205,2336
s5208,2051
s5210,2908
s5210,2909
s5212,2910
s5213,2911
s5214,2737
s5215,149
s5218,2912
s5219,2913
s5221,2914
s5223,2915
s5224,2916
s5225,2692
s5226,2917
s5227,375
s5228,1954
s5229,2918
s5230,2919
s5231,1685
s5234,2920
s5235,2921
s5236,2922
s5239,2923
s5240,2924
s5241,2157
s5242,2925
s5249,2926
s5250,2927
s5250,2928
s5253,3
s5254,2929
s5256,2930
s5257,2931
s5261,2932
s5262,2933
s5265,2934
s5266,2935
s5267,2936
s5268,2937
s5269,2938
s5270,1319
s5271,1807
s5272,2939
s5274,2816
s5276,714
s5277,471
s5278,2940
s5280,2941
s5280,2942
s5282,2943
s5283,2668
s5284,405
s5291,2854
s5293,2944
s5294,2944
s5295,2945
s5297,2854
s5301,2946
s5303,2947
s5304,2948
s5305,2853
s5307,2949
s5308,2950
s5308,2951
s5309,1161
s5309,1162
s5310,2852
s5310,2853
s5311,2409
s5311,2952
s5312,2953
s5313,2954
s5314,2955
s5315,2952
s5315,2409
s5316,1588
s5317,2956
s5318,2957
s5319,2958
s5320,1588
s5323,2959
s5323,2960
s5324,2961
s5326,2177
s5327,2177
s5329,541
s5330,2962
s5331,2963
s5332,482
s5333,2964
s5334,372
s5335,2568
s5336,2568
s5337,2568
s5338,2568
s5339,2568
s5340,2568
s5341,2965
s5342,2966
s5343,2691
s5343,2692
s5344,2967
s5345,2968
s5347,1400
s5352,2969
s5354,2970
s5358,2971
s5359,2972
s5360,275
s5362,2973
s5365,2974
s5368,2975
s5369,2976
s5370,2188
s5371,2977
s5372,2978
s5373,2979
s5374,2980
s5375,891
s5376,2981
s5377,1302
s5378,2982
s5379,2177
s5380,2177
s5382,2983
s5386,2984
s5388,2985
s5389,2986
s5390,275
s5392,2987
s5395,2988
s5397,2989
s5399,2990
s5401,2987
s5403,2991
s5409,2853
s5412,2992
s5416,368
s5417,2993
s5418,614
s5419,2994
s5420,2995
s5421,2680
s5424,2996
s5424,2997
s5425,2845
s5427,2998
s5428,2999
s5428,3000
s5429,3001
s5430,3002
s5431,3003
s5432,3004
s5433,3005
s5436,3006
s5441,3007
s5442,3008
s5443,2520
s5443,3009
s5444,1472
s5447,3010
s5448,2853
s5449,3011
s5450,3012
s5451,3004
s5452,3011
s5453,3013
s5454,3014
s5455,3015
s5456,3016
s5457,3017
s5461,3016
s5462,2987
s5463,2853
s5464,3018
s5467,3011
s5468,973
s5469,838
s5470,2610
s5472,3019
s5473,3020
s5474,2038
s5475,3021
s5476,2012
s5477,2426
s5479,3022
s5479,3023
s5481,1663
s5482,2854
s5483,3024
s5484,3025
s5485,3026
s5486,2854
s5487,3027
s5488,520
s5490,3028
s5490,3029
s5490,3030
s5491,3031
s5492,3032
s5493,3033
s5494,3034
s5496,2692
s5496,2691
s5497,3035
s5498,3036
s5499,3037
s5500,1706
s5501,3038
s5502,3039
s5503,1039
s5504,3011
s5505,3040
s5506,3041
s5507,3042
s5508,3043
s5508,3044
s5509,3045
s5512,92
s5513,3046
s5516,3047
s5517,3048
s5518,3049
s5518,3050
s5519,1588
s5522,3051
s5522,3052
s5522,2640
s5523,3053
s5525,3054
s5526,2177
s5527,1046
s5528,1046
s5529,1046
s5530,3055
s5531,49
s5532,3056
s5533,3057
s5534,3058
s5535,3059
s5536,1095
s5537,3060
s5537,3061
s5540,2189
s5541,3062
s5542,3063
s5544,3064
s5545,3065
s5546,3066
s5547,3067
s5548,3068
s5549,3069
s5550,3070
s5551,3071
s5552,3072
s5553,3073
s5555,3074
s5556,3075
s5557,3076
s5558,1855
s5560,1674
s5561,3077
s5562,3078
s5563,2139
s5565,3079
s5566,3080
s5569,3081
s5571,3082
s5572,3083
s5573,3084
s5574,3085
s5574,3086
s5575,3087
s5577,1855
s5578,3088
s5580,3089
s5582,595
s5583,2327
s5585,3090
s5587,1621
s5587,3091
s5588,672
s5589,3092
s5590,3093
s5591,3094
s5595,2515
s5596,2360
s5597,1218
s5598,3095
s5600,1446
s5601,3096
s5603,1788
s5603,3097
s5605,3098
s5606,3099
s5607,3100
s5608,3101
s5611,3102
s5613,3103
s5613,3104
s5614,2115
s5614,2245
s5615,2691
s5615,2692
s5616,3105
s5617,211
s5618,2791
s5619,2708
s5620,3106
s5621,3107
s5622,3108
s5623,1685
s5624,3109
s5625,3110
s5626,3111
s5627,3112
s5628,1588
s5629,3113
s5630,3114
s5631,3115
s5632,2019
s5633,3116
s5634,3117
s5635,3118
s5636,3119
s5637,3120
s5638,3121
s5639,3122
s5640,3123
s5642,3124
s5643,3125
s5644,3126
s5645,3127
s5646,3128
s5647,1949
s5648,3129
s5649,3130
s5649,923
s5650,1039
s5652,25
s5653,3131
s5657,3132
s5658,3133
s5658,3134
s5660,1849
s5661,791
s5662,3135
s5664,3136
s5665,3137
s5667,3138
s5675,3139
s5677,3140
s5679,2691
s5679,2692
s5680,2362
s5682,3141
s5683,3142
s5686,3143
s5688,2362
s5689,3144
s5690,3145
s5692,3146
s5694,3147
s5695,3148
s5696,3149
s5697,3150
s5698,3151
s5699,3152
s5702,3153
s5703,3154
s5705,3155
s5706,3156
s5707,3157
s5709,1224
s5710,3158
s5711,2652
s5712,2692
s5712,3159
s5713,1855
s5713,3160
s5714,2185
s5715,1607
s5718,3161
s5719,3162
s5720,619
s5722,3163
s5725,1588
s5726,1165
s5726,3164
s5727,3165
s5734,2908
s5734,2909
s5735,3166
s5736,3167
s5737,2513
s5738,3168
s5739,3169
s5740,3170
s5741,3171
s5743,3172
s5744,3173
s5746,2593
s5747,3174
s5748,2944
s5749,2446
s5750,2446
s5751,3175
s5755,2369
s5756,2526
s5757,3176
s5758,876
s5759,3177
s5761,3178
s5762,2394
s5765,3179
s5766,3180
s5768,3181
s5771,2135
s5773,2935
s5774,2617
s5775,3182
s5777,3183
s5779,3184
s5780,3185
s5780,3186
s5781,3187
s5783,3188
s5783,3189
s5784,1489
s5784,1490
s5785,2737
s5793,3190
s5794,789
s5795,3063
s5796,2124
s5797,2838
s5798,3191
s5809,1685
s5810,3192
s5811,3193
s5814,3063
s5816,3194
s5817,789
s5818,1685
s5819,2177
s5820,3195
s5821,3194
s5822,3196
s5825,3197
s5827,3198
s5829,3199
s5831,3200
s5832,473
s5833,3201
s5834,2652
s5835,43
s5836,1663
s5838,3202
s5838,3203
s5838,3204
s5838,3205
s5838,3206
s5838,3207
s5838,2652
s5838,3208
s5838,3209
s5838,3210
s5838,2290
s5840,2691
s5840,2692
s5841,3211
s5842,1407
s5843,543
s5843,2012
s5847,3058
s5848,1685
s5849,3102
s5850,3212
s5852,3213
s5852,3214
s5853,3
s5855,1851
s5858,3215
s5859,3216
s5860,1581
s5861,3217
s5861,3218
s5862,3219
s5865,3220
s5866,3128
s5869,1949
s5873,2691
s5873,2692
s5874,1407
s5875,1407
s5876,1685
s5877,3221
s5879,3222
s5880,3223
s5881,1565
s5881,1566
s5881,1567
s5881,1568
s5882,307
s5884,3224
s5885,1915
s5887,3225
s5888,319
s5888,3226
s5888,3227
s5888,3228
s5888,3229
